sampledate,year4,month,daynum,max_air_temp_adjusted,max_air_temp_raw,min_air_temp_adjusted,min_air_temp_raw,ave_air_temp_adjusted,ave_air_temp_raw,range_air_temp_adjusted,precip_raw_mm,snow_raw_cm,snow_depth_cm,data_status
9/21/42,1942,9,264,18.3,17.8,3.9,6.7,11.2,12.2,14.4,5.3,0,0,F
9/23/42,1942,9,266,12.2,11.7,3.4,6.1,7.8,8.9,8.8,3.8,0,0,F
9/24/42,1942,9,267,6.7,6.1,-1.1,1.7,2.8,3.9,7.8,0,0,0,F
9/25/42,1942,9,268,8.9,8.3,-3.8,-1.1,2.6,3.6,12.7,2,0,0,F
9/26/42,1942,9,269,5,4.4,-2.2,0.6,1.5,2.5,7.2,5.3,0,0,F
9/27/42,1942,9,270,7.2,6.7,-2.7,0,2.3,3.3,9.9,0,0,0,F
9/28/42,1942,9,271,11.1,10.6,-3.8,-1.1,3.7,4.7,14.9,3.6,0,0,F
9/29/42,1942,9,272,16.1,15.6,-0.5,2.2,7.8,8.9,16.6,6.4,0,0,F
9/30/42,1942,9,273,21.1,20.6,2.8,5.6,12,13.1,18.3,34,0,0,F
10/1/42,1942,10,274,22,21.7,6.6,9.4,14.4,15.6,15.4,0,0,0,F
10/2/42,1942,10,275,25.3,25,7.7,10.6,16.6,17.8,17.6,0,0,0,F
10/3/42,1942,10,276,22,21.7,10.5,13.3,16.3,17.5,11.5,6.9,0,0,F
10/4/42,1942,10,277,18.7,18.3,8.8,11.7,13.8,15,9.9,2,0,0,F
10/5/42,1942,10,278,17,16.7,6.1,8.9,11.6,12.8,10.9,1.5,0,0,F
10/6/42,1942,10,279,23.7,23.3,5.5,8.3,14.6,15.8,18.2,0,0,0,F
10/7/42,1942,10,280,22.5,22.2,5.5,8.3,14.1,15.3,17,0,0,0,F
10/8/42,1942,10,281,22.5,22.2,11.1,13.9,16.9,18.1,11.4,0.8,0,0,F
10/9/42,1942,10,282,17.5,17.2,6.6,9.4,12.1,13.3,10.9,0,0,0,F
10/10/42,1942,10,283,18.1,17.8,4.4,7.2,11.3,12.5,13.7,0,0,0,F
10/11/42,1942,10,284,20.9,20.6,5,7.8,13,14.2,15.9,0,0,0,F
10/12/42,1942,10,285,21.4,21.1,5,7.8,13.2,14.4,16.4,0,0,0,F
10/13/42,1942,10,286,19.2,18.9,5,7.8,12.1,13.3,14.2,0,0,0,F
10/14/42,1942,10,287,19.8,19.4,5,7.8,12.4,13.6,14.8,0,0,0,F
10/15/42,1942,10,288,15.9,15.6,7.2,10,11.6,12.8,8.7,0,0,0,F
10/16/42,1942,10,289,16.4,16.1,5,7.8,10.7,11.9,11.4,0,0,0,F
10/17/42,1942,10,290,20.9,20.6,6.1,8.9,13.5,14.7,14.8,0,0,0,F
10/18/42,1942,10,291,19.8,19.4,5.5,8.3,12.7,13.9,14.3,0,0,0,F
10/19/42,1942,10,292,21.4,21.1,7.7,10.6,14.6,15.8,13.7,0,0,0,F
10/20/42,1942,10,293,21.4,21.1,7.2,10,14.4,15.6,14.2,0,0,0,F
10/21/42,1942,10,294,13.7,13.3,-1.2,1.7,6.3,7.5,14.9,0.3,0,0,F
10/22/42,1942,10,295,5.3,5,-1.7,1.1,1.9,3.1,7,1.3,0,0,F
10/23/42,1942,10,296,2.5,2.2,-5,-2.2,-1.2,0,7.5,0,0,0,F
10/24/42,1942,10,297,9.8,9.4,-4.5,-1.7,2.7,3.9,14.3,0,0,0,F
10/25/42,1942,10,298,5.9,5.6,-7.3,-4.4,-0.6,0.6,13.2,0,0,0,F
10/26/42,1942,10,299,0.3,0,-10.6,-7.8,-5.1,-3.9,10.9,0,0,0,F
10/27/42,1942,10,300,5.9,5.6,-7.3,-4.4,-0.6,0.6,13.2,0,0,0,F
10/29/42,1942,10,302,14.2,13.9,5,7.8,9.6,10.8,9.2,14,0,0,F
10/30/42,1942,10,303,17.5,17.2,1.1,3.9,9.4,10.6,16.4,4.3,0,0,F
10/31/42,1942,10,304,10.3,10,-1.2,1.7,4.6,5.8,11.5,23.1,0,0,F
11/1/42,1942,11,305,3.4,3.3,-1.4,0.6,1,1.9,4.8,4.3,0,0,F
11/2/42,1942,11,306,3.4,3.3,-2.5,-0.6,0.5,1.4,5.9,0,0,0,F
11/3/42,1942,11,307,5.1,5,-4.7,-2.8,0.2,1.1,9.8,0,0,0,F
11/4/42,1942,11,308,10.1,10,-2,0,4.1,5,12.1,4.6,0,0,F
11/5/42,1942,11,309,9.5,9.4,-2,0,3.8,4.7,11.5,8.6,0,0,F
11/6/42,1942,11,310,4,3.9,-3.6,-1.7,0.2,1.1,7.6,0,0,0,F
10/1/47,1947,10,274,15.3,15,-0.6,2.2,7.4,8.6,15.9,0,0,0,F
10/2/47,1947,10,275,20.3,20,6.1,8.9,13.2,14.4,14.2,0.5,0,0,F
10/3/47,1947,10,276,23.7,23.3,9.4,12.2,16.6,17.8,14.3,0,0,0,F
10/4/47,1947,10,277,23.7,23.3,11.6,14.4,17.7,18.9,12.1,0.3,0,0,F
10/5/47,1947,10,278,27,26.7,11.1,13.9,19.1,20.3,15.9,0,0,0,F
10/6/47,1947,10,279,28.1,27.8,14.4,17.2,21.3,22.5,13.7,0,0,0,F
10/7/47,1947,10,280,29.2,28.9,10,12.8,19.6,20.8,19.2,0,0,0,F
10/8/47,1947,10,281,17,16.7,4.4,7.2,10.7,11.9,12.6,0,0,0,F
10/9/47,1947,10,282,18.1,17.8,3.8,6.7,11,12.2,14.3,0,0,0,F
10/10/47,1947,10,283,19.2,18.9,2.2,5,10.7,11.9,17,0,0,0,F
10/11/47,1947,10,284,22.5,22.2,2.7,5.6,12.7,13.9,19.8,0,0,0,F
10/12/47,1947,10,285,26.4,26.1,10,12.8,18.2,19.4,16.4,0,0,0,F
10/13/47,1947,10,286,20.9,20.6,6.1,8.9,13.5,14.7,14.8,0,0,0,F
10/14/47,1947,10,287,28.1,27.8,9.4,12.2,18.8,20,18.7,0,0,0,F
10/15/47,1947,10,288,28.7,28.3,13.8,16.7,21.3,22.5,14.9,0,0,0,F
10/16/47,1947,10,289,27,26.7,12.2,15,19.6,20.8,14.8,0,0,0,F
10/17/47,1947,10,290,28.1,27.8,13.3,16.1,20.7,21.9,14.8,0,0,0,F
10/18/47,1947,10,291,27,26.7,12.7,15.6,19.9,21.1,14.3,0,0,0,F
10/20/47,1947,10,293,26.4,26.1,7.7,10.6,17.1,18.3,18.7,0,0,0,F
10/21/47,1947,10,294,27.5,27.2,10,12.8,18.8,20,17.5,0,0,0,F
10/22/47,1947,10,295,27.5,27.2,11.1,13.9,19.4,20.6,16.4,0,0,0,F
10/23/47,1947,10,296,19.2,18.9,6.1,8.9,12.7,13.9,13.1,0,0,0,F
10/24/47,1947,10,297,15.3,15,6.1,8.9,10.7,11.9,9.2,0.5,0,0,F
10/25/47,1947,10,298,15.3,15,7.7,10.6,11.6,12.8,7.6,1.3,0,0,F
10/26/47,1947,10,299,18.7,18.3,8.8,11.7,13.8,15,9.9,12.4,0,0,F
10/27/47,1947,10,300,15.3,15,7.2,10,11.3,12.5,8.1,16.5,0,0,F
10/28/47,1947,10,301,14.8,14.4,6.6,9.4,10.7,11.9,8.2,4.6,0,0,F
10/29/47,1947,10,302,12,11.7,6.1,8.9,9.1,10.3,5.9,0,0,0,F
10/30/47,1947,10,303,12,11.7,5.5,8.3,8.8,10,6.5,0,0,0,F
10/31/47,1947,10,304,13.1,12.8,6.6,9.4,9.9,11.1,6.5,0.3,0,0,F
11/1/47,1947,11,305,12.9,12.8,6.9,8.9,9.9,10.8,6,0.3,0,0,F
11/2/47,1947,11,306,14.5,14.4,4.1,6.1,9.3,10.3,10.4,0,0,0,F
11/3/47,1947,11,307,12.9,12.8,3,5,8,8.9,9.9,0,0,0,F
11/4/47,1947,11,308,11.2,11.1,6.9,8.9,9.1,10,4.3,3,0,0,F
11/5/47,1947,11,309,11.7,11.7,1.9,3.9,6.8,7.8,9.8,0.8,0,0,F
11/6/47,1947,11,310,8.4,8.3,0.8,2.8,4.6,5.6,7.6,3.8,0,0,F
11/7/47,1947,11,311,10.1,10,-2.5,-0.6,3.8,4.7,12.6,10.9,0,0,F
11/8/47,1947,11,312,-0.5,-0.6,-4.7,-2.8,-2.6,-1.7,4.2,0,0,0,F
11/9/47,1947,11,313,2.9,2.8,-5.9,-3.9,-1.5,-0.6,8.8,0,0,0,F
11/10/47,1947,11,314,1.2,1.1,-4.2,-2.2,-1.5,-0.6,5.4,3.3,2.54,1.52,F
11/12/47,1947,11,316,-0.5,-0.6,-8.6,-6.7,-4.5,-3.6,8.1,0,0,0.51,F
11/13/47,1947,11,317,-1,-1.1,-12,-10,-6.5,-5.6,11,0,0,0,F
11/14/47,1947,11,318,4.5,4.4,-3.1,-1.1,0.7,1.7,7.6,3.6,0,0,F
11/15/47,1947,11,319,2.9,2.8,-1.4,0.6,0.7,1.7,4.3,13.7,9.65,3.81,F
11/16/47,1947,11,320,1.2,1.1,-4.2,-2.2,-1.5,-0.6,5.4,0.3,0.25,0,F
11/17/47,1947,11,321,-0.5,-0.6,-5.3,-3.3,-2.9,-1.9,4.8,0,0,0,F
11/18/47,1947,11,322,2.9,2.8,-7,-5,-2,-1.1,9.9,0,0,0,F
11/19/47,1947,11,323,4.5,4.4,-1.4,0.6,1.6,2.5,5.9,0,0,0,F
11/20/47,1947,11,324,6.7,6.7,-0.9,1.1,3,3.9,7.6,0,0,0,F
11/21/47,1947,11,325,7.3,7.2,0.8,2.8,4.1,5,6.5,1.8,0,0,F
11/22/47,1947,11,326,4,3.9,-8.6,-6.7,-2.3,-1.4,12.6,2.5,1.27,0,F
11/23/47,1947,11,327,-1,-1.1,-11.4,-9.4,-6.2,-5.3,10.4,1.8,1.78,0,F
11/24/47,1947,11,328,-1.6,-1.7,-8.1,-6.1,-4.8,-3.9,6.5,5.1,6.1,7.87,F
11/25/47,1947,11,329,-3.8,-3.9,-10.3,-8.3,-7,-6.1,6.5,0.8,0.76,7.62,F
11/26/47,1947,11,330,-6.6,-6.7,-13.1,-11.1,-9.8,-8.9,6.5,0,0,7.11,F
11/27/47,1947,11,331,-4.9,-5,-11.4,-9.4,-8.2,-7.2,6.5,4.8,4.83,11.94,F
11/28/47,1947,11,332,-9.4,-9.4,-18.1,-16.1,-13.7,-12.8,8.7,5.8,6.6,18.54,F
11/29/47,1947,11,333,-10.5,-10.6,-17,-15,-13.7,-12.8,6.5,0,0,17.78,F
11/30/47,1947,11,334,-5.5,-5.6,-20.3,-18.3,-12.9,-11.9,14.8,0,0,16.51,F
12/1/47,1947,12,335,2.3,2.2,-6.9,-5.6,-2.4,-1.7,9.2,0,0,13.97,F
12/2/47,1947,12,336,6.1,6.1,-2.5,-1.1,1.8,2.5,8.6,0.8,0,1.52,F
12/3/47,1947,12,337,5,5,-3,-1.7,0.9,1.7,8,1,0,0,F
12/4/47,1947,12,338,0.6,0.6,-3.6,-2.2,-1.6,-0.8,4.2,21.6,7.87,6.86,F
12/5/47,1947,12,339,0.6,0.6,-8,-6.7,-3.8,-3.1,8.6,1.3,1.27,9.14,F
12/6/47,1947,12,340,0.6,0.6,-9.7,-8.3,-4.6,-3.9,10.3,0,0,7.37,F
12/7/47,1947,12,341,2.8,2.8,-1.4,0,0.7,1.4,4.2,8.1,0,3.81,F
12/8/47,1947,12,342,0,0,-14.2,-12.8,-7.1,-6.4,14.2,0,0,3.81,F
12/9/47,1947,12,343,-4.4,-4.4,-15.3,-13.9,-9.9,-9.2,10.9,0.8,0.76,3.81,F
12/10/47,1947,12,344,-1.6,-1.7,-6.4,-5,-4.1,-3.3,4.8,1.5,1.52,6.1,F
12/11/47,1947,12,345,-5,-5,-13,-11.7,-9.1,-8.3,8,0,0,6.1,F
12/12/47,1947,12,346,-4.4,-4.4,-10.3,-8.9,-7.4,-6.7,5.9,1.3,1.52,7.62,F
12/13/47,1947,12,347,-1.6,-1.7,-7.5,-6.1,-4.6,-3.9,5.9,0,0,8.13,F
12/14/47,1947,12,348,3.9,3.9,-3,-1.7,0.4,1.1,6.9,0,0,7.11,F
12/15/47,1947,12,349,1.7,1.7,-10.3,-8.9,-4.3,-3.6,12,0,0,6.6,F
12/16/47,1947,12,350,-7.7,-7.8,-15.8,-14.4,-11.8,-11.1,8.1,0,0,6.6,F
12/17/47,1947,12,351,2.3,2.2,-11.4,-10,-4.6,-3.9,13.7,0,0,5.84,F
12/18/47,1947,12,352,-5.5,-5.6,-13,-11.7,-9.3,-8.6,7.5,0,0,5.84,F
12/19/47,1947,12,353,-0.5,-0.6,-8,-6.7,-4.3,-3.6,7.5,0,0,5.33,F
12/20/47,1947,12,354,2.3,2.2,-8.6,-7.2,-3.2,-2.5,10.9,0,0,4.57,F
12/21/47,1947,12,355,2.8,2.8,-5.8,-4.4,-1.6,-0.8,8.6,0,0,3.56,F
12/22/47,1947,12,356,0,0,-7.5,-6.1,-3.8,-3.1,7.5,0,0,3.3,F
12/23/47,1947,12,357,-4.4,-4.4,-9.2,-7.8,-6.8,-6.1,4.8,0,0,3.3,F
12/24/47,1947,12,358,-2.7,-2.8,-12.5,-11.1,-7.7,-6.9,9.8,0,0,3.3,F
12/25/47,1947,12,359,1.7,1.7,-6.9,-5.6,-2.7,-1.9,8.6,0.3,0.25,3.56,F
12/26/47,1947,12,360,-2.7,-2.8,-9.2,-7.8,-6,-5.3,6.5,0.3,0.25,3.56,F
12/27/47,1947,12,361,1.7,1.7,-6.9,-5.6,-2.7,-1.9,8.6,22.1,0,3.56,F
12/28/47,1947,12,362,-5,-5,-11.9,-10.6,-8.5,-7.8,6.9,3,0,3.56,F
12/29/47,1947,12,363,-0.5,-0.6,-10.3,-8.9,-5.5,-4.7,9.8,5.1,0,3.3,F
12/30/47,1947,12,364,-1.1,-1.1,-4.7,-3.3,-3,-2.2,3.6,0,0,3.3,F
12/31/47,1947,12,365,-2.7,-2.8,-8,-6.7,-5.5,-4.7,5.3,0.3,0,3.3,F
1/1/48,1948,1,1,-2.2,-1.7,-8.2,-7.8,-4.5,-3.9,6,6.6,5.59,7.62,F
1/2/48,1948,1,2,-3.3,-2.8,-17.1,-16.7,-8,-7.4,13.8,0,0,10.16,F
1/3/48,1948,1,3,-1.6,-1.1,-14.3,-13.9,-5.1,-4.5,12.7,1.3,1.27,10.16,F
1/4/48,1948,1,4,0.6,1.1,-8.7,-8.3,-3.7,-3.1,9.3,0,0,10.16,F
1/5/48,1948,1,5,0.6,1.1,-8.7,-8.3,-3.5,-2.9,9.3,0,0,10.16,F
1/6/48,1948,1,6,-0.5,0,-11.5,-11.1,-5.5,-4.9,11,0,0,10.16,F
1/7/48,1948,1,7,1.2,1.7,-14.8,-14.4,-7.1,-6.5,16,0,0,10.16,F
1/8/48,1948,1,8,3.4,3.9,-6,-5.6,-1.4,-0.8,9.4,0,0,7.62,F
1/9/48,1948,1,9,1.2,1.7,-4.3,-3.9,-1,-0.4,5.5,0,0,7.62,F
1/10/48,1948,1,10,0.1,0.6,-12.6,-12.2,-6.2,-5.6,12.7,0,0,7.62,F
1/11/48,1948,1,11,1.7,2.2,-4.8,-4.4,-1.4,-0.8,6.5,0.3,0.25,7.62,F
1/12/48,1948,1,12,1.2,1.7,-8.2,-7.8,-3.3,-2.7,9.4,0,0,7.62,F
1/13/48,1948,1,13,-8.3,-7.8,-18.7,-18.3,-13.3,-12.7,10.4,0,0,7.62,F
1/14/48,1948,1,14,-13.3,-12.8,-22.6,-22.2,-18.1,-17.5,9.3,0.3,0.25,7.62,F
1/15/48,1948,1,15,0.1,0.6,-13.2,-12.8,-7.7,-7.1,13.3,2.5,2.54,10.16,F
1/16/48,1948,1,16,-11.6,-11.1,-24.8,-24.4,-18.4,-17.8,13.2,0,0,10.16,F
1/17/48,1948,1,17,-16.6,-16.1,-27.1,-26.7,-22.9,-22.3,10.5,0,0,10.16,F
1/18/48,1948,1,18,-8.8,-8.3,-27.6,-27.2,-17.9,-17.3,18.8,0,0,10.16,F
1/19/48,1948,1,19,-6.1,-5.6,-17.6,-17.2,-12.1,-11.5,11.5,1.3,1.78,10.16,F
1/20/48,1948,1,20,0.1,0.6,-17.1,-16.7,-7,-6.4,17.2,0,0,10.16,F
1/21/48,1948,1,21,-8.3,-7.8,-19.8,-19.4,-13.4,-12.8,11.5,0,0,10.16,F
1/22/48,1948,1,22,-11.1,-10.6,-21,-20.6,-17.2,-16.6,9.9,0,0,10.16,F
1/23/48,1948,1,23,-10.5,-10,-24.3,-23.9,-19.2,-18.6,13.8,0,0,10.16,F
5/2/68,1968,5,123,25.6,25.6,2.2,2.2,14.8,14.8,23.4,0,0,0,F
5/3/68,1968,5,124,18.9,18.9,5,5,13,13,13.9,3.3,0,0,F
5/4/68,1968,5,125,12.8,12.8,1.7,1.7,7.4,7.4,11.1,1,0,0,F
5/5/68,1968,5,126,13.9,13.9,-0.6,-0.6,7.2,7.2,14.5,0,0,0,F
5/6/68,1968,5,127,16.7,16.7,-1.7,-1.7,8.6,8.6,18.4,0,0,0,F
5/7/68,1968,5,128,21.7,21.7,7.2,7.2,14,14,14.5,1.3,0,0,F
5/8/68,1968,5,129,22.2,22.2,9.4,9.4,16.7,16.7,12.8,0,0,0,F
5/9/68,1968,5,130,16.1,16.1,6.1,6.1,12,12,10,0,0,0,F
5/10/68,1968,5,131,18.3,18.3,6.1,6.1,11.4,11.4,12.2,0,0,0,F
5/11/68,1968,5,132,19.4,19.4,4.4,4.4,12.6,12.6,15,0,0,0,F
5/12/68,1968,5,133,21.1,21.1,6.7,6.7,13.9,13.9,14.4,0,0,0,F
5/13/68,1968,5,134,25.6,25.6,1.7,1.7,14.9,14.9,23.9,0,0,0,F
5/14/68,1968,5,135,25.6,25.6,13.9,13.9,18.8,18.8,11.7,3.8,0,0,F
5/15/68,1968,5,136,28.3,28.3,10.6,10.6,20.3,20.3,17.7,3,0,0,F
5/16/68,1968,5,137,16.1,16.1,6.1,6.1,10.8,10.8,10,1.5,0,0,F
5/17/68,1968,5,138,16.7,16.7,2.8,2.8,9.9,9.9,13.9,0,0,0,F
5/18/68,1968,5,139,18.3,18.3,3.9,3.9,9.2,9.2,14.4,3.8,0,0,F
5/19/68,1968,5,140,18.3,18.3,3.9,3.9,8.9,8.9,14.4,2.5,0,0,F
5/20/68,1968,5,141,16.7,16.7,4.4,4.4,9,9,12.3,3.3,0,0,F
5/21/68,1968,5,142,18.9,18.9,1.7,1.7,10.8,10.8,17.2,0,0,0,F
5/22/68,1968,5,143,18.3,18.3,3.9,3.9,12.1,12.1,14.4,0.5,0,0,F
5/23/68,1968,5,144,15.6,15.6,8.9,8.9,12.9,12.9,6.7,0,0,0,F
5/24/68,1968,5,145,21.7,21.7,10,10,15.5,15.5,11.7,0,0,0,F
5/25/68,1968,5,146,17.2,17.2,6.7,6.7,11.9,11.9,10.5,3.6,0,0,F
5/26/68,1968,5,147,15,15,8.9,8.9,11.7,11.7,6.1,13,0,0,F
5/27/68,1968,5,148,13.9,13.9,10.6,10.6,12.3,12.3,3.3,5.6,0,0,F
5/28/68,1968,5,149,14.4,14.4,10.6,10.6,12.3,12.3,3.8,4.6,0,0,F
5/29/68,1968,5,150,17.8,17.8,10,10,12.4,12.4,7.8,0.3,0,0,F
5/30/68,1968,5,151,20.6,20.6,5.6,5.6,13.3,13.3,15,0,0,0,F
6/1/68,1968,6,153,25,25,12.8,12.8,19.3,19.3,12.2,1.3,0,0,F
6/2/68,1968,6,154,26.1,26.1,10.6,10.6,19.7,19.7,15.5,0,0,0,F
6/3/68,1968,6,155,26.7,26.7,6.7,6.7,18.3,18.3,20,0,0,0,F
6/4/68,1968,6,156,30,30,13.9,13.9,22.1,22.1,16.1,0,0,0,F
6/5/68,1968,6,157,31.1,31.1,16.1,16.1,24.2,24.2,15,0,0,0,F
6/6/68,1968,6,158,32.2,32.2,15,15,23.7,23.7,17.2,0,0,0,F
6/7/68,1968,6,159,32.2,32.2,18.3,18.3,25.6,25.6,13.9,0,0,0,F
6/8/68,1968,6,160,32.2,32.2,16.7,16.7,25.5,25.5,15.5,0,0,0,F
6/9/68,1968,6,161,33.3,33.3,20,20,25.9,25.9,13.3,0.5,0,0,F
6/10/68,1968,6,162,32.8,32.8,16.7,16.7,24.9,24.9,16.1,6.4,0,0,F
6/11/68,1968,6,163,25,25,16.1,16.1,20.1,20.1,8.9,0.3,0,0,F
6/12/68,1968,6,164,20.6,20.6,8.3,8.3,16.6,16.6,12.3,0,0,0,F
6/13/68,1968,6,165,24.4,24.4,4.4,4.4,16.5,16.5,20,0,0,0,F
6/14/68,1968,6,166,25,25,13.3,13.3,20.9,20.9,11.7,3.8,0,0,F
6/15/68,1968,6,167,20,20,11.1,11.1,14.8,14.8,8.9,0.5,0,0,F
6/16/68,1968,6,168,21.7,21.7,10.6,10.6,15.9,15.9,11.1,0,0,0,F
6/17/68,1968,6,169,22.8,22.8,7.8,7.8,16.3,16.3,15,0,0,0,F
6/18/68,1968,6,170,24.4,24.4,12.8,12.8,18.1,18.1,11.6,25.4,0,0,F
6/19/68,1968,6,171,23.9,23.9,9.4,9.4,17.7,17.7,14.5,0,0,0,F
6/20/68,1968,6,172,23.9,23.9,7.2,7.2,16,16,16.7,0,0,0,F
6/21/68,1968,6,173,29.4,29.4,16.1,16.1,22,22,13.3,48,0,0,F
6/22/68,1968,6,174,25,25,12.2,12.2,19.7,19.7,12.8,0,0,0,F
6/23/68,1968,6,175,31.1,31.1,13.3,13.3,21.6,21.6,17.8,19,0,0,F
6/24/68,1968,6,176,24.4,24.4,16.7,16.7,19.9,19.9,7.7,12.7,0,0,F
6/25/68,1968,6,177,17.8,17.8,11.7,11.7,14.1,14.1,6.1,19.6,0,0,F
6/26/68,1968,6,178,12.8,12.8,10.6,10.6,11.6,11.6,2.2,54.1,0,0,F
6/27/68,1968,6,179,13.3,13.3,9.4,9.4,12,12,3.9,2,0,0,F
6/28/68,1968,6,180,20.6,20.6,8.3,8.3,15.7,15.7,12.3,0,0,0,F
6/29/68,1968,6,181,26.7,26.7,13.9,13.9,20.4,20.4,12.8,2.3,0,0,F
6/30/68,1968,6,182,27.8,27.8,16.1,16.1,23.8,23.8,11.7,2.8,0,0,F
7/2/68,1968,7,184,17.8,17.8,7.8,7.8,13.8,13.8,10,0,0,0,F
7/3/68,1968,7,185,22.8,22.8,5.6,5.6,16.6,16.6,17.2,0,0,0,F
7/4/68,1968,7,186,25.6,25.6,13.9,13.9,19.2,19.2,11.7,0.3,0,0,F
7/5/68,1968,7,187,25.6,25.6,11.1,11.1,19,19,14.5,0,0,0,F
7/6/68,1968,7,188,26.7,26.7,11.1,11.1,20.4,20.4,15.6,0,0,0,F
7/7/68,1968,7,189,26.7,26.7,16.1,16.1,20.4,20.4,10.6,9.7,0,0,F
7/8/68,1968,7,190,29.4,29.4,17.2,17.2,23.7,23.7,12.2,0,0,0,F
7/9/68,1968,7,191,25.6,25.6,10,10,20.2,20.2,15.6,0.3,0,0,F
7/10/68,1968,7,192,21.7,21.7,6.7,6.7,15.1,15.1,15,0,0,0,F
7/11/68,1968,7,193,26.1,26.1,7.8,7.8,18.5,18.5,18.3,0,0,0,F
7/12/68,1968,7,194,28.9,28.9,11.1,11.1,21.6,21.6,17.8,0,0,0,F
7/13/68,1968,7,195,32.8,32.8,16.7,16.7,25.8,25.8,16.1,0,0,0,F
7/14/68,1968,7,196,31.7,31.7,20.6,20.6,26.3,26.3,11.1,0,0,0,F
7/15/68,1968,7,197,33.3,33.3,21.1,21.1,26,26,12.2,0,0,0,F
7/16/68,1968,7,198,32.8,32.8,20.6,20.6,26,26,12.2,1,0,0,F
7/17/68,1968,7,199,30,30,21.7,21.7,25.3,25.3,8.3,3.8,0,0,F
7/18/68,1968,7,200,30.6,30.6,20,20,24.4,24.4,10.6,0,0,0,F
7/19/68,1968,7,201,27.8,27.8,15,15,21.8,21.8,12.8,0,0,0,F
7/20/68,1968,7,202,27.2,27.2,12.2,12.2,21.4,21.4,15,0,0,0,F
7/21/68,1968,7,203,32.8,32.8,17.2,17.2,24.4,24.4,15.6,1.3,0,0,F
7/22/68,1968,7,204,27.2,27.2,13.3,13.3,20.2,20.2,13.9,0,0,0,F
7/23/68,1968,7,205,24.4,24.4,11.7,11.7,18.4,18.4,12.7,39.4,0,0,F
7/24/68,1968,7,206,28.3,28.3,17.8,17.8,23,23,10.5,0,0,0,F
7/25/68,1968,7,207,26.7,26.7,15,15,20.6,20.6,11.7,0,0,0,F
7/26/68,1968,7,208,28.3,28.3,12.8,12.8,22,22,15.5,0,0,0,F
7/27/68,1968,7,209,27.8,27.8,14.4,14.4,22.5,22.5,13.4,0.3,0,0,F
7/28/68,1968,7,210,23.3,23.3,10.6,10.6,17.4,17.4,12.7,0,0,0,F
7/29/68,1968,7,211,23.9,23.9,7.2,7.2,18.2,18.2,16.7,0,0,0,F
7/30/68,1968,7,212,25.6,25.6,16.7,16.7,21,21,8.9,0,0,0,F
7/31/68,1968,7,213,23.9,23.9,13.3,13.3,20.2,20.2,10.6,8.6,0,0,F
8/1/68,1968,8,214,23.3,23.3,13.3,13.3,17.8,17.8,10,0,0,0,F
8/2/68,1968,8,215,26.1,26.1,12.2,12.2,20.7,20.7,13.9,0,0,0,F
8/3/68,1968,8,216,28.9,28.9,14.4,14.4,22.3,22.3,14.5,0,0,0,F
8/4/68,1968,8,217,30.6,30.6,13.9,13.9,22.7,22.7,16.7,15.7,0,0,F
8/5/68,1968,8,218,30.6,30.6,20,20,25.4,25.4,10.6,4.1,0,0,F
8/6/68,1968,8,219,34.4,34.4,20,20,28,28,14.4,4.1,0,0,F
8/7/68,1968,8,220,31.7,31.7,20,20,24.5,24.5,11.7,0,0,0,F
8/8/68,1968,8,221,29.4,29.4,19.4,19.4,23.2,23.2,10,13.5,0,0,F
8/9/68,1968,8,222,31.1,31.1,17.2,17.2,23,23,13.9,0,0,0,F
8/10/68,1968,8,223,22.2,22.2,10,10,17.1,17.1,12.2,0,0,0,F
8/11/68,1968,8,224,22.2,22.2,6.1,6.1,15.5,15.5,16.1,0,0,0,F
8/12/68,1968,8,225,23.9,23.9,10.6,10.6,19.3,19.3,13.3,0,0,0,F
8/14/68,1968,8,227,24.4,24.4,12.2,12.2,17.8,17.8,12.2,0,0,0,F
8/15/68,1968,8,228,26.1,26.1,10.6,10.6,19.7,19.7,15.5,2,0,0,F
8/16/68,1968,8,229,31.1,31.1,21.1,21.1,24.6,24.6,10,0.5,0,0,F
8/17/68,1968,8,230,24.4,24.4,11.7,11.7,18.5,18.5,12.7,0,0,0,F
8/18/68,1968,8,231,22.8,22.8,8.3,8.3,18.2,18.2,14.5,2.5,0,0,F
8/19/68,1968,8,232,31.7,31.7,20.6,20.6,26.5,26.5,11.1,23.1,0,0,F
8/20/68,1968,8,233,33.9,33.9,21.1,21.1,27,27,12.8,0,0,0,F
8/21/68,1968,8,234,31.1,31.1,22.8,22.8,26.9,26.9,8.3,0,0,0,F
8/22/68,1968,8,235,32.2,32.2,21.7,21.7,27.4,27.4,10.5,0,0,0,F
8/23/68,1968,8,236,33.9,33.9,22.2,22.2,27.8,27.8,11.7,0,0,0,F
8/24/68,1968,8,237,26.1,26.1,16.7,16.7,22.6,22.6,9.4,0,0,0,F
8/25/68,1968,8,238,21.1,21.1,8.3,8.3,15.8,15.8,12.8,0,0,0,F
8/26/68,1968,8,239,20.6,20.6,5.6,5.6,12.8,12.8,15,0,0,0,F
8/27/68,1968,8,240,21.1,21.1,1.7,1.7,12.4,12.4,19.4,0,0,0,F
8/28/68,1968,8,241,22.2,22.2,3.3,3.3,13.7,13.7,18.9,0,0,0,F
8/29/68,1968,8,242,24.4,24.4,5.6,5.6,16.1,16.1,18.8,0,0,0,F
