"site_id","survey_id","survey_date","time_start","time_end","observer","wind_speed","wind_dir","air_temp","temp_units","cloud_cover","notes"
"CH-100",1432,"2002-03-13 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","D. Stuart",10,"",70,"F",0,"NW, SW views partly blocked."
"CH-400",1434,"2002-03-13 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","D. Stuart",10,"",65,"F",0,"NW view partly blocked."
"CH-C",1436,"2002-03-13 00:00:00","1899-12-30 09:30:00","1899-12-30 09:45:00","D. Stuart",10,"",70,"F",0,""
"WT-200",1438,"2002-03-30 00:00:00","1899-12-30 09:05:00","1899-12-30 09:20:00","D. Stuart",5,"",75,"F",0,"NW, N views partly blocked."
"WT-800",1440,"2002-03-30 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","D. Stuart",5,"",75,"F",0,"Views partly blocked.  Traffic noise.  Cement truck 3 doors down."
"WS-100",1442,"2002-03-11 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",60,"F",0,""
"WS-400",1444,"2002-03-11 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",0,"",60,"F",0,"Traffic."
"WS-C",1446,"2002-03-11 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",60,"F",0,""
"WT-200",1448,"2002-03-26 00:00:00","1899-12-30 06:40:00","1899-12-30 06:55:00","B. Rambo",0,"",55,"F",10,""
"WT-800",1450,"2002-03-26 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","B. Rambo",0,"",55,"F",10,""
"CH-100",1452,"2002-03-23 00:00:00","1899-12-30 07:05:00","1899-12-30 07:20:00","B. Rambo",0,"",60,"F",10,""
"CH-400",1454,"2002-03-23 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","B. Rambo",0,"",60,"F",10,""
"CH-C",1456,"2002-03-23 00:00:00","1899-12-30 06:40:00","1899-12-30 06:55:00","B. Rambo",0,"",60,"F",10,""
"SO-200",1458,"2002-03-22 00:00:00","1899-12-30 07:10:00","1899-12-30 07:25:00","B. Rambo",0,"",65,"F",0,""
"SO-400",1459,"2002-03-22 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","B. Rambo",0,"",65,"F",0,""
"SO-800",1460,"2002-03-22 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","B. Rambo",0,"",65,"F",0,"Traffic noise."
"SO-C",1461,"2002-03-22 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","B. Rambo",0,"",65,"F",0,""
"NU-100",1462,"2002-03-18 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","B. Rambo",5,"E",55,"F",65,""
"NU-400",1464,"2002-03-18 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","B. Rambo",5,"E",55,"F",65,"Domestic fowl."
"NU-C",1466,"2002-03-18 00:00:00","1899-12-30 07:10:00","1899-12-30 07:25:00","B. Rambo",5,"E",50,"F",65,""
"HY-200",1468,"2002-03-16 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",5,"W",45,"F",60,"Traffic noise."
"HY-800",1470,"2002-03-16 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",5,"W",45,"F",60,"Traffic noise."
"OR-100",1472,"2002-03-17 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",50,"F",0,""
"OR-400",1474,"2002-03-17 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",0,"",55,"F",0,""
"OR-C",1476,"2002-03-17 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",45,"F",0,""
"EA-200",1478,"2002-03-10 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",60,"F",10,"Traffic noise."
"EA-800",1480,"2002-03-10 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",0,"",60,"F",10,"Traffic noise."
"CG-100",1482,"2002-03-25 00:00:00","1899-12-30 07:10:00","1899-12-30 07:25:00","B. Rambo",0,"",65,"F",0,""
"CG-400",1484,"2002-03-25 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","B. Rambo",0,"",65,"F",0,"Barking dog."
"CG-C",1486,"2002-03-25 00:00:00","1899-12-30 06:45:00","1899-12-30 07:00:00","B. Rambo",0,"",65,"F",0,""
"ED-200",1488,"2002-03-09 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",60,"F",0,"Traffic noise.  Pedestrians."
"ED-800",1490,"2002-03-09 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",0,"",60,"F",0,"Traffic noise."
"PA-100",1502,"2002-03-02 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","B. Rambo",10,"W",40,"F",0,"NE view blocked."
"PA-400",1504,"2002-03-02 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","B. Rambo",10,"W",45,"F",0,"NE view blocked.  Traffic noise."
"PA-C",1506,"2002-03-02 00:00:00","1899-12-30 07:25:00","1899-12-30 07:40:00","B. Rambo",10,"W",40,"F",0,""
"LI-200",1508,"2002-03-15 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",5,"SW",40,"F",0,""
"LI-800",1510,"2002-03-15 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",5,"SW",40,"F",0,""
"WR-100",1522,"2002-06-02 00:00:00","1899-12-30 05:30:00","1899-12-30 05:45:00","S. Lerman",0,"",75,"F",0,"15% obstructed view."
"WR-400",1524,"2002-06-02 00:00:00","1899-12-30 06:10:00","1899-12-30 06:25:00","S. Lerman",0,"",75,"F",0,"10% obstructed view. 2 MODOs flyover N Dir."
"WR-C",1526,"2002-06-02 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","S. Lerman",3,"E",85,"F",0,"5% obstructed view."
"PA-200",1528,"2002-06-02 00:00:00","1899-12-30 08:10:00","1899-12-30 08:25:00","S. Lerman",5,"SE",87,"F",0,"5% obstructed view."
"PA-800",1530,"2002-06-02 00:00:00","1899-12-30 08:50:00","1899-12-30 09:05:00","S. Lerman",8,"SE",89,"F",0,"15% obstructed view."
"CG-100",1532,"2002-06-04 00:00:00","1899-12-30 06:40:00","1899-12-30 06:55:00","S. Lerman",3,"E",75,"F",0,"5% obstructed view."
"CG-200",1533,"2002-06-04 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","S. Lerman",0,"",80,"F",0,"10% obstructed view."
"CG-400",1534,"2002-06-04 00:00:00","1899-12-30 05:30:00","1899-12-30 05:45:00","S. Lerman",0,"",68,"F",0,"20% obstructed view.  1 MODO seen at 40m with no Dir."
"CG-800",1535,"2002-06-04 00:00:00","1899-12-30 05:50:00","1899-12-30 06:05:00","S. Lerman",0,"",70,"F",0,"10% obstructed view."
"CG-C",1536,"2002-06-04 00:00:00","1899-12-30 06:20:00","1899-12-30 06:35:00","S. Lerman",0,"",72,"F",0,"5% obstructed view."
"WT-100",1537,"2002-06-04 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","S. Lerman",3,"W",88,"F",0,"5% obstructed view."
"WT-200",1538,"2002-06-04 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","S. Lerman",0,"",92,"F",0,"5% obstructed view."
"WT-400",1539,"2002-06-04 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","S. Lerman",0,"",93,"F",0,"10% obstructed view."
"WT-800",1540,"2002-06-04 00:00:00","1899-12-30 07:25:00","1899-12-30 07:40:00","S. Lerman",0,"",88,"F",0,"15% obstructed view."
"WT-C",1541,"2002-06-04 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","S. Lerman",5,"W",90,"F",0,""
"NU-100",1542,"2002-06-02 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","D. Stuart",5,"",85,"F",0,"NW. N, NE views partly blocked by houses.  Barking dogs."
"NU-400",1544,"2002-06-02 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","D. Stuart",5,"",90,"F",0,"SE, S, SW views blocked by houses.  Talked to corner homeowner--she feeds birds in yard."
"NU-C",1546,"2002-06-02 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","D. Stuart",5,"",80,"F",0,"Field to North where we used to have NU-N has been cleared of all Mesquite trees."
"LI-200",1548,"2002-06-03 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","D. Stuart",0,"",75,"F",0,"SE, S views partly blocked by houses.  Barking dogs."
"EA-S",904,"2001-09-19 00:00:00","1899-12-30 07:05:00","1899-12-30 07:20:00","C. Putnam",5,"N",80,"F",0,"60% obstructed view to E.  Train, jet, traffic and industrial noise."
"EA-N",905,"2001-09-19 00:00:00","1899-12-30 06:15:00","1899-12-30 06:30:00","C. Putnam",2,"E",80,"F",0,"50% obstructed views to E and W.  Traffic and jet noise.  Pedestrians."
"ED-N",906,"2001-09-04 00:00:00","1899-12-30 06:00:00","1899-12-30 06:15:00","B. Rambo",0,"",75,"F",0,"1."
"ED-E",907,"2001-09-04 00:00:00","1899-12-30 06:25:00","1899-12-30 06:40:00","B. Rambo",0,"",75,"F",0,"2."
"ED-W",908,"2001-09-04 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",75,"F",0,"4."
"ED-S",909,"2001-09-04 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",75,"F",0,"3."
"ED-C",910,"2001-09-04 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",75,"F",0,"5."
"WS-N",911,"2001-09-03 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",5,"E",75,"F",0,"5."
"WS-E",912,"2001-09-03 00:00:00","1899-12-30 06:00:00","1899-12-30 06:15:00","B. Rambo",5,"E",75,"F",0,"1."
"WS-S",913,"2001-09-03 00:00:00","1899-12-30 06:25:00","1899-12-30 06:40:00","B. Rambo",5,"E",75,"F",0,"2."
"WS-C",914,"2001-09-03 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",5,"E",75,"F",0,"4."
"WS-W",915,"2001-09-03 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",5,"E",75,"F",0,"3."
"ED-C",916,"2001-09-19 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","C. Putnam",2,"E",85,"F",0,"15% obstructed view to S.  Traffic and jet noise.  E side of park has standing water.  Construction noise.  EUSTs in nest cavities."
"ED-W",917,"2001-09-19 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","C. Putnam",5,"E",85,"F",0,"25% obstructed view to N and S.  Industrial, traffic and landscape work noise."
"ED-S",918,"2001-09-19 00:00:00","1899-12-30 09:25:00","1899-12-30 09:40:00","C. Putnam",5,"E",85,"F",0,"20% obstructed views to N, SE, SW.  Heavy traffic noise."
"ED-E",919,"2001-09-19 00:00:00","1899-12-30 09:00:00","1899-12-30 09:15:00","C. Putnam",5,"E",85,"F",0,"10% obstructed views all around.  Traffic noise."
"ED-N",920,"2001-09-19 00:00:00","1899-12-30 08:35:00","1899-12-30 08:50:00","C. Putnam",5,"E",85,"F",0,"15% obstructed view to E.  Traffic noise."
"SO-N",921,"2001-09-18 00:00:00","1899-12-30 05:55:00","1899-12-30 06:10:00","B. Rambo",0,"",75,"F",0,"1."
"SO-E",922,"2001-09-18 00:00:00","1899-12-30 06:20:00","1899-12-30 06:35:00","B. Rambo",0,"",75,"F",0,"2."
"SO-S",923,"2001-09-18 00:00:00","1899-12-30 06:45:00","1899-12-30 07:00:00","B. Rambo",0,"",75,"F",0,"3."
"SO-W",924,"2001-09-18 00:00:00","1899-12-30 07:10:00","1899-12-30 07:25:00","B. Rambo",0,"",75,"F",0,"4."
"SO-C",925,"2001-09-18 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","B. Rambo",0,"",75,"F",0,"5."
"CH-C",926,"2001-09-17 00:00:00","1899-12-30 06:00:00","1899-12-30 06:15:00","B. Rambo",0,"",75,"F",0,"1."
"CH-W",927,"2001-09-17 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",75,"F",0,"5."
"CH-S",928,"2001-09-17 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",75,"F",0,"4."
"CH-N",929,"2001-09-17 00:00:00","1899-12-30 06:25:00","1899-12-30 06:40:00","B. Rambo",0,"",75,"F",0,"2.  Walls and houses 45% obstructed view."
"CH-E",930,"2001-09-17 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",75,"F",0,"3.  Traffic."
"WT-C",931,"2001-09-19 00:00:00","1899-12-30 06:25:00","1899-12-30 06:40:00","B. Rambo",0,"",75,"F",0,"2."
"WT-N",932,"2001-09-19 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",75,"F",0,"3."
"WT-E",933,"2001-09-19 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",75,"F",0,"4."
"WT-S",934,"2001-09-19 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",75,"F",0,"5."
"WT-W",935,"2001-09-19 00:00:00","1899-12-30 06:00:00","1899-12-30 06:15:00","B. Rambo",0,"",75,"F",0,"1."
"AT-E",936,"2001-09-16 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",75,"F",0,"5."
"AT-S",937,"2001-09-16 00:00:00","1899-12-30 06:00:00","1899-12-30 06:15:00","B. Rambo",0,"",75,"F",0,"1."
"AT-W",938,"2001-09-16 00:00:00","1899-12-30 06:25:00","1899-12-30 06:40:00","B. Rambo",0,"",75,"F",0,"2."
"AT-C",939,"2001-09-16 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",75,"F",0,"3."
"AT-N",940,"2001-09-16 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",75,"F",0,"4."
"PA-S",941,"2001-10-02 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","C. Putnam",0,"",75,"F",100,"50% obstructed view to E, S.  20% to N.  Traffic, pedestrians, workers.  HOSP nests visible in beams of parking cover structure."
"PA-E",942,"2001-10-02 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","C. Putnam",2,"E",75,"F",100,"25% obstructed view to N, S.  Traffic, commercial noise.  Pedestrians.  5 INDOs 20-40m without direction."
"PA-W",943,"2001-10-02 00:00:00","1899-12-30 08:55:00","1899-12-30 09:10:00","C. Putnam",0,"",75,"F",100,"25% obstructed view to S.  Traffic and pedestrians."
"PA-C",944,"2001-10-02 00:00:00","1899-12-30 09:20:00","1899-12-30 09:35:00","C. Putnam",4,"SE",80,"F",100,"People sleeping, walking, and biking thru park.  Traffic noise.  Domestic chickens foraging in park."
"PA-N",945,"2001-10-02 00:00:00","1899-12-30 09:45:00","1899-12-30 10:00:00","C. Putnam",4,"E",80,"F",95,"25% obstructed view to W."
"WS-S",946,"2001-09-30 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","C. Putnam",10,"E",90,"F",20,"30% obstructed view to N.  50% to S.  Pedestrians and traffic."
"WS-E",947,"2001-09-30 00:00:00","1899-12-30 09:25:00","1899-12-30 09:40:00","C. Putnam",10,"E",90,"F",10,"25% obstructed view to N."
"WS-N",948,"2001-09-28 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","C. Putnam",0,"",90,"F",0,"25% obstructed views N, S, E, W."
"WS-C",949,"2001-09-28 00:00:00","1899-12-30 09:30:00","1899-12-30 09:45:00","C. Putnam",0,"",90,"F",0,""
"WS-W",950,"2001-09-28 00:00:00","1899-12-30 09:05:00","1899-12-30 09:20:00","C. Putnam",0,"",90,"F",0,"20% obstructed view to E.  50% to W.  Traffic."
"WR-N",951,"2001-10-04 00:00:00","1899-12-30 08:50:00","1899-12-30 09:05:00","C. Putnam",3,"E",85,"F",0,"50% obstructed view to S. 25% to N."
"WR-E",952,"2001-10-04 00:00:00","1899-12-30 09:15:00","1899-12-30 09:30:00","C. Putnam",3,"E",85,"F",0,"50% obstructed view to N. 25% to S."
"WR-C",953,"2001-10-04 00:00:00","1899-12-30 10:20:00","1899-12-30 10:35:00","C. Putnam",10,"E",85,"F",0,"Noisy children."
"WR-W",954,"2001-10-04 00:00:00","1899-12-30 09:55:00","1899-12-30 10:10:00","C. Putnam",5,"SE",85,"F",0,"50% obstructed view to W. 25% to E."
"WR-S",955,"2001-10-04 00:00:00","1899-12-30 09:35:00","1899-12-30 09:50:00","C. Putnam",2,"E",85,"F",0,"50% obstructed view to N and S.  Traffic and heliocopter noise."
"HR-E",956,"2001-06-07 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","D. Stuart",5,"",90,"F",0,"house down street to south has domestic caged birds singing. Jet noise and extreme noise and traffic on buckeye. Lots of pedestrians."
"HR-E",957,"2001-06-07 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","D. Stuart",5,"",90,"F",0,"Views in all directions partly blocked by apts.  Jet, traffic, pedestrian noise."
"EA-N",958,"2001-10-05 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","D. Stuart",5,"",75,"F",0,"W, SW, E, SE views blocked by buildings.  Very noisy traffic.  Lots of people."
"EA-C",959,"2001-10-03 00:00:00","1899-12-30 10:00:00","1899-12-30 10:15:00","D. Stuart",5,"",80,"F",70,"S view blocked by amphitheatre stage, E by gymnasium.  Park workers."
"EA-W",960,"2001-09-28 00:00:00","1899-12-30 09:45:00","1899-12-30 10:00:00","D. Stuart",5,"",85,"F",0,"Chat with worker."
"EA-S",961,"2001-09-27 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","D. Stuart",0,"",70,"F",0,"E and SE views blocked by buildings.  Extreme noise from cement plant, jets landing, and locomotives."
"EA-E",962,"2001-09-27 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","D. Stuart",5,"",70,"F",0,"Street repair crew--noise."
"OR-N",963,"2001-10-03 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","D. Stuart",5,"",70,"F",90,"SE view blocked by house.  Lots of traffic noise and school children."
"OR-E",964,"2001-10-03 00:00:00","1899-12-30 08:10:00","1899-12-30 08:25:00","D. Stuart",5,"",75,"F",90,"Domestic fowls and horses.  Some traffic."
"OR-C",965,"2001-10-03 00:00:00","1899-12-30 08:35:00","1899-12-30 08:50:00","D. Stuart",10,"",75,"F",90,"Basketball players.  Some birds to E are same ones from OR-E probably."
"OR-S",966,"2001-10-03 00:00:00","1899-12-30 08:55:00","1899-12-30 09:10:00","D. Stuart",10,"",75,"F",80,"Backfire flushed previously counted 20 plus RODOs and 20 plus EUSTs from park to NW.  Traffic noise.  NE view blocked by house."
"OR-W",967,"2001-10-03 00:00:00","1899-12-30 09:20:00","1899-12-30 09:35:00","D. Stuart",5,"",80,"F",80,"Lot cleared across street."
"CH-W",968,"2001-09-15 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","D. Stuart",0,"",80,"F",20,"SW, S, SE views blocked by houses.  NE, N, NW  partly blocked."
"CH-C",969,"2001-09-15 00:00:00","1899-12-30 08:50:00","1899-12-30 09:05:00","D. Stuart",5,"",85,"F",30,"Basketball players and children."
"CH-N",970,"2001-09-15 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","D. Stuart",5,"",85,"F",30,"NW, N views blocked by houses.  Partly blocked all other directions except S, N."
"CH-E",971,"2001-09-15 00:00:00","1899-12-30 09:35:00","1899-12-30 09:50:00","D. Stuart",5,"",90,"F",30,"NW, N, NE views partly blocked by wall and houses.  Traffic."
"CH-S",972,"2001-09-15 00:00:00","1899-12-30 09:55:00","1899-12-30 10:10:00","D. Stuart",5,"",90,"F",30,"SE, E, NE views partly blocked by houses."
"AT-N",973,"2001-09-09 00:00:00","1899-12-30 07:05:00","1899-12-30 07:20:00","D. Stuart",0,"",75,"F",0,"NW, N, NE view partly blocked by houses.  E view into sun."
"AT-E",974,"2001-09-09 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","D. Stuart",0,"",75,"F",0,"NE view partly blocked by house."
"AT-S",975,"2001-09-09 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","D. Stuart",0,"",75,"F",0,"E view partly blocked by house."
"AT-W",976,"2001-09-09 00:00:00","1899-12-30 08:10:00","1899-12-30 08:25:00","D. Stuart",5,"",80,"F",0,"NW, N, NE views blocked by houses."
"AT-C",977,"2001-09-09 00:00:00","1899-12-30 08:35:00","1899-12-30 08:50:00","D. Stuart",5,"",80,"F",0,"Stood 3m N to avoid puddle.  Noisy dogs.  Park EUST flocks not same as schoolyard EUST flocks.  Combined there must be 300 birds."
"DW-S",978,"2001-09-30 00:00:00","1899-12-30 09:40:00","1899-12-30 09:55:00","D. Stuart",10,"",80,"F",30,"NE, E, SE views blocked by houses."
"DW-E",979,"2001-09-30 00:00:00","1899-12-30 09:15:00","1899-12-30 09:30:00","D. Stuart",10,"",80,"F",30,"SE, E, SW views blocked by houses."
"DW-N",980,"2001-09-30 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","D. Stuart",15,"",75,"F",30,"SE view blocked by house.  People activity."
"DW-C",981,"2001-09-30 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","D. Stuart",10,"",75,"F",30,"Human activity."
"DW-W",982,"2001-09-30 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","D. Stuart",10,"",75,"F",30,"Birds more influenced by desert."
"ED-C",983,"2001-10-04 00:00:00","1899-12-30 06:25:00","1899-12-30 06:40:00","D. Stuart",0,"",70,"F",0,"Traffic noise."
"ED-N",984,"2001-10-04 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","D. Stuart",5,"",70,"F",0,"Traffic and trash pick-up."
"ED-E",985,"2001-10-04 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","D. Stuart",5,"",70,"F",0,"N and NE views blocked by houses.  Traffic noise."
"ED-S",986,"2001-10-05 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","D. Stuart",0,"",70,"F",0,"NW, NE, SW, SE views partly blocked by apts.  Some traffic."
"ED-W",987,"2001-10-05 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","D. Stuart",0,"",70,"F",0,"SE, S, SW views blocked partly by buildings, NW, N, NE views also.  Pedestrians and traffic."
"LI-C",989,"2001-10-05 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","D. Stuart",10,"",75,"F",0,"Recent irrigation.  Park and city workers.  100 plus RWBL, 40 plus RODO, 20 plus GTGR, 15 plus MODO, 30 plus BHCO flushed at approach and resettled."
"LI-800",1550,"2002-06-03 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","D. Stuart",5,"",75,"F",0,"NW, N, NE views blocked by houses.  Cars and buses pulling into school parking lot.  Brief talk with homeowner."
"NU-100",1552,"2002-06-12 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","S. Lerman",0,"",95,"F",0,"15% obstructed view.  Claire present."
"NU-400",1554,"2002-06-12 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","S. Lerman",0,"",95,"F",0,"10% obstructed view.  Claire present.  Flyovers: 2 SNEGs N Dir, 9 WWDOs seen W Dir, 10 WWDOs seen S Dir."
"NU-C",1556,"2002-06-12 00:00:00","1899-12-30 08:55:00","1899-12-30 09:10:00","S. Lerman",5,"SW",95,"F",0,"Claire present."
"LI-200",1558,"2002-06-13 00:00:00","1899-12-30 06:20:00","1899-12-30 06:35:00","S. Lerman",0,"",82,"F",0,"10% obstructed view.  Claire present.  Flyover: 3 WWDOs seen N Dir."
"LI-800",1560,"2002-06-13 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","S. Lerman",0,"",83,"F",0,"20% obstructed view.  Claire present."
"HY-100",1562,"2002-06-12 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","S. Lerman",5,"S",85,"F",0,"10% obstructed view.  Claire present.  1 GREG distant flyover seen N Dir."
"HY-400",1564,"2002-06-12 00:00:00","1899-12-30 05:55:00","1899-12-30 06:10:00","S. Lerman",0,"",75,"F",0,"5% obstructed view.  Dog barking.  Claire present."
