"survey_id","site_id","species_id","distance","bird_count","notes","seen","heard","direction"
809,"WR-S","HOSP","0-5",1,"",1,1,"N "
809,"WR-S","RODO","5-10",1,"",1,0,"N "
809,"WR-S","RODO","10-20",1,"",1,0,"SW"
809,"WR-S","HOSP","5-10",2,"",1,1,"W "
809,"WR-S","MODO","FT",1,"",1,0,"W "
809,"WR-S","MODO","FT",1,"",1,0,"NW"
810,"WR-W","NOMO","5-10",2,"",1,1,"S "
810,"WR-W","INDO","5-10",6,"",1,1,"S "
810,"WR-W","INDO","10-20",4,"",1,1,"N "
810,"WR-W","MODO","10-20",5,"",1,0,"N "
810,"WR-W","RODO","10-20",1,"",1,0,"N "
810,"WR-W","VERD","10-20",1,"",1,1,"N "
810,"WR-W","HOSP","10-20",6,"",1,1,"N "
810,"WR-W","HOSP","0-5",3,"",1,1,"S "
810,"WR-W","INDO","5-10",3,"",1,0,"SW"
810,"WR-W","BCHU","0-5",1,"",1,1,"SE"
810,"WR-W","ANHU","0-5",1,"",1,1,"SW"
810,"WR-W","MODO","FT",1,"",1,0,"W "
810,"WR-W","HOFI","FT",2,"",1,1,"NE"
810,"WR-W","MODO","20-40",1,"",1,0,"N "
810,"WR-W","HOSP","10-20",1,"",1,1,"SW"
810,"WR-W","HOSP","5-10",2,"",1,1,"E "
810,"WR-W","INDO",">40",1,"",1,1,"S "
810,"WR-W","GIWO",">40",1,"",0,1,"S "
811,"PA-C","KILL","20-40",2,"",1,1,"SW"
811,"PA-C","EUST","10-20",9,"",1,1,"S "
811,"PA-C","HOSP","10-20",12,"",1,1,"S "
811,"PA-C","INDO",">40",4,"",1,0,"S "
811,"PA-C","EUST",">40",3,"",1,0,"S "
811,"PA-C","INDO","10-20",3,"",1,0,"S "
811,"PA-C","MODO","20-40",5,"",1,0,"E "
811,"PA-C","INDO","20-40",6,"",1,0,"E "
811,"PA-C","VERD","10-20",1,"",1,1,"E "
811,"PA-C","HOSP","0-5",5,"",1,1,"SW"
811,"PA-C","VERD","10-20",1,"",1,1,"NW"
811,"PA-C","MODO",">40",1,"",1,0,"W "
811,"PA-C","INDO",">40",9,"",1,0,"W "
811,"PA-C","HOSP",">40",5,"",1,0,"W "
811,"PA-C","INDO","5-10",1,"",1,0,"N "
811,"PA-C","INDO","0-5",1,"",1,0,"N "
811,"PA-C","MODO","0-5",1,"",1,0,"N "
811,"PA-C","HOSP",">40",2,"",1,0,"N "
811,"PA-C","RODO",">40",1,"",1,0,"N "
811,"PA-C","GTGR",">40",5,"",1,1,"S "
811,"PA-C","MODO",">40",4,"",1,0,"S "
811,"PA-C","INDO",">40",6,"",1,0,"SW"
811,"PA-C","MODO",">40",4,"",1,0,"SW"
811,"PA-C","GIWO",">40",1,"",1,1,"S "
811,"PA-C","MODO","5-10",1,"",1,0,"W "
811,"PA-C","INDO","5-10",3,"",1,0,"W "
811,"PA-C","HOFI","FT",4,"",1,1,"NW"
811,"PA-C","GIWO","5-10",1,"male",1,0,"SW"
811,"PA-C","MODO","20-40",1,"",1,1,"NW"
811,"PA-C","MODO","5-10",1,"",1,1,"NW"
811,"PA-C","CBTH","10-20",1,"",1,1,"SW"
811,"PA-C","VERD","20-40",1,"",1,1,"S "
812,"PA-N","INDO","5-10",12,"",1,0,"SE"
812,"PA-N","HOSP","10-20",20,"20 plus.",1,1,"SE"
812,"PA-N","HOSP","5-10",4,"",1,1,"SW"
812,"PA-N","HOSP","10-20",3,"",1,1,"W "
812,"PA-N","HOSP","10-20",4,"",1,1,"NW"
812,"PA-N","HOSP","20-40",3,"",1,1,"NW"
812,"PA-N","INDO","FT",1,"",1,0,"E "
812,"PA-N","INDO",">40",2,"",1,0,"E "
812,"PA-N","HOSP","FT",2,"",1,0,"S "
813,"PA-E","NOMO","20-40",1,"",1,1,"W "
813,"PA-E","HOSP","20-40",6,"",1,1,"N "
813,"PA-E","HOSP",">40",10,"10 plus.",1,1,"N "
813,"PA-E","RODO","FT",5,"",1,0,"W "
813,"PA-E","HOSP","5-10",5,"",1,1,"N "
813,"PA-E","HOSP","10-20",4,"",1,1,"NE"
813,"PA-E","GTGR","20-40",2,"",1,1,"W "
813,"PA-E","HOSP","5-10",3,"",1,1,"W "
813,"PA-E","HOSP","20-40",14,"",1,1,"W "
813,"PA-E","EUST","FT",2,"",1,0,"W "
813,"PA-E","GTGR","FT",1,"",1,0,"W "
813,"PA-E","EUST",">40",1,"",1,0,"W "
813,"PA-E","HOFI",">40",1,"",1,0,"W "
813,"PA-E","HOSP","FT",1,"",1,0,"N "
813,"PA-E","HOFI","FT",3,"",1,1,"N "
813,"PA-E","VERD","FT",1,"",1,0,"NW"
813,"PA-E","HOSP","20-40",3,"",1,1,"NW"
813,"PA-E","RODO","FT",1,"",1,0,"NW"
813,"PA-E","KILL","FT",2,"",1,1,"W "
813,"PA-E","RODO",">40",1,"",1,0,"E "
813,"PA-E","HOFI","10-20",1,"",1,1,"NE"
813,"PA-E","INDO","20-40",1,"",1,0,"NW"
813,"PA-E","VERD","20-40",1,"",1,1,"NW"
813,"PA-E","HOSP","20-40",5,"5 plus.",0,1,"S "
813,"PA-E","INDO",">40",1,"",1,0,"S "
813,"PA-E","MODO","FT",1,"",1,0,"SE"
813,"PA-E","ANHU","0-5",1,"",1,1,"SE"
813,"PA-E","EUST","5-10",1,"",1,0,"SE"
814,"PA-S","CACW","20-40",1,"",1,1,"SW"
814,"PA-S","HOSP","20-40",3,"",1,1,"SW"
814,"PA-S","INDO","20-40",4,"",1,1,"W "
814,"PA-S","INDO","5-10",2,"",1,1,"W "
814,"PA-S","HOSP","0-5",4,"",1,0,"W "
814,"PA-S","INDO","10-20",3,"",1,1,"S "
814,"PA-S","INDO","10-20",1,"",1,1,"SE"
814,"PA-S","AUWA","10-20",1,"",1,1,"SE"
814,"PA-S","INDO","5-10",1,"",1,1,"E "
814,"PA-S","HOSP","10-20",3,"",1,1,"SE"
814,"PA-S","NOMO","10-20",1,"",1,1,"W "
814,"PA-S","HOSP","20-40",4,"",1,1,"NW"
814,"PA-S","HOSP","FT",2,"",1,0,"N "
814,"PA-S","CACW","20-40",1,"",1,1,"NW"
814,"PA-S","HOFI","0-5",2,"",1,1,"W "
814,"PA-S","RODO","FT",2,"",1,0,"N "
814,"PA-S","HOSP","20-40",12,"",1,0,"S "
814,"PA-S","INDO","FT",1,"",1,0,"SW"
814,"PA-S","INDO","5-10",2,"",1,1,"N "
814,"PA-S","ANHU","5-10",1,"",1,1,"E "
815,"PA-W","INDO","0-5",1,"",1,0,"N "
815,"PA-W","INDO","10-20",3,"",1,1,"NE"
815,"PA-W","VERD","5-10",1,"",1,1,"S "
815,"PA-W","ANHU","5-10",3,"",1,1,"S "
815,"PA-W","INDO","FT",1,"",1,0,"SW"
815,"PA-W","INDO",">40",2,"",1,0,"NW"
815,"PA-W","HOFI",">40",1,"",1,0,"NW"
815,"PA-W","MODO","FT",1,"",1,0,"NW"
815,"PA-W","HOSP",">40",9,"",1,1,"NW"
815,"PA-W","NOMO",">40",1,"",1,0,"NW"
815,"PA-W","HOSP",">40",4,"",1,1,"N "
815,"PA-W","HOSP",">40",2,"",1,1,"NE"
815,"PA-W","LOSH","20-40",1,"",1,0,"N "
815,"PA-W","INDO","20-40",6,"",1,0,"N "
815,"PA-W","VERD","20-40",2,"",1,0,"N "
815,"PA-W","HOFI","20-40",1,"",1,0,"N "
815,"PA-W","INDO",">40",20,"20 plus.",1,0,"N "
815,"PA-W","HOSP","10-20",17,"",1,1,"E "
815,"PA-W","HOSP","20-40",4,"",1,1,"E "
815,"PA-W","CBTH","10-20",1,"",1,1,"E "
815,"PA-W","EUST","10-20",2,"",1,0,"E "
815,"PA-W","EUST","20-40",3,"",1,1,"E "
815,"PA-W","EUST","FT",1,"",1,0,"W "
815,"PA-W","RODO",">40",2,"",1,0,"NW"
815,"PA-W","EUST","FT",1,"",1,0,"NW"
816,"WT-W","CBTH","10-20",1,"",1,1,"N "
816,"WT-W","HOFI","5-10",1,"",1,0,"NE"
816,"WT-W","RODO","20-40",7,"",1,0,"W "
816,"WT-W","HOFI","20-40",3,"",1,1,"W "
816,"WT-W","HOSP","20-40",5,"5 plus.",1,1,"W "
816,"WT-W","ANHU","20-40",1,"",0,1,"S "
816,"WT-W","HOSP","10-20",6,"",1,1,"S "
816,"WT-W","HOSP","5-10",3,"",1,1,"S "
816,"WT-W","RODO",">40",1,"",1,0,"S "
816,"WT-W","HOSP",">40",4,"",1,0,"S "
816,"WT-W","HOFI","FT",1,"",1,0,"S "
816,"WT-W","NOMO","20-40",1,"",0,1,"E "
816,"WT-W","EUST","FT",1,"",1,0,"SE"
816,"WT-W","EUST","FT",5,"",1,0,"S "
816,"WT-W","HOSP","FT",3,"",1,0,"E "
816,"WT-W","WWDO","20-40",1,"",1,1,"SE"
816,"WT-W","ANHU","5-10",1,"",1,1,"E "
816,"WT-W","VERD","10-20",1,"",1,1,"E "
816,"WT-W","INDO","20-40",1,"",0,1,"SE"
816,"WT-W","RODO","20-40",2,"",1,0,"SE"
816,"WT-W","HOSP","20-40",4,"",1,1,"N "
816,"WT-W","GIWO","10-20",1,"",1,0,"N "
816,"WT-W","EUST",">40",8,"",1,0,"E "
816,"WT-W","RODO",">40",9,"",1,0,"E "
816,"WT-W","RODO","FT",1,"",1,0,"S "
816,"WT-W","MODO","FT",2,"",1,0,"S "
816,"WT-W","MODO","10-20",1,"",1,0,"SE"
816,"WT-W","HOSP","FT",2,"",1,1,"SE"
816,"WT-W","HOSP","FT",1,"",1,0,"SW"
816,"WT-W","HOSP","0-5",3,"",1,1,"W "
817,"WT-C","ANHU","20-40",1,"",1,1,"S "
817,"WT-C","NOMO",">40",2,"",1,1,"W "
817,"WT-C","GIWO",">40",1,"",1,1,"W "
817,"WT-C","INDO","FT",1,"",1,0,"S "
817,"WT-C","MODO","10-20",2,"",1,0,"SE"
817,"WT-C","MODO","20-40",1,"",1,0,"E "
817,"WT-C","RODO","FT",2,"",1,0,"S "
817,"WT-C","MODO","10-20",1,"",1,0,"SW"
817,"WT-C","EUST","FT",1,"",1,0,"E "
817,"WT-C","HOSP","20-40",7,"",1,1,"SE"
817,"WT-C","MODO","FT",1,"",1,0,"E "
817,"WT-C","GIWO",">40",2,"",1,1,"E "
817,"WT-C","NOMO","10-20",1,"",1,1,"SW"
817,"WT-C","ANHU","10-20",1,"",1,1,"SE"
817,"WT-C","GTGR","FT",2,"",1,1,"N "
817,"WT-C","GIWO","FT",1,"",1,0,"N "
817,"WT-C","NOMO","FT",1,"",1,0,"N "
817,"WT-C","RODO","FT",3,"",1,0,"N "
817,"WT-C","EUST","FT",2,"",1,0,"N "
817,"WT-C","ANHU","FT",1,"",1,1,"N "
817,"WT-C","CBTH","20-40",1,"",1,1,"S "
817,"WT-C","INDO","20-40",1,"",1,0,"NE"
817,"WT-C","HOSP",">40",2,"",1,0,"N "
817,"WT-C","INDO",">40",8,"",1,0,"E "
817,"WT-C","MODO",">40",1,"",1,0,"E "
817,"WT-C","RODO",">40",1,"",1,0,"SE"
817,"WT-C","RODO",">40",14,"",1,0,"SW"
818,"OR-E","EUST","10-20",4,"",1,1,"NE"
818,"OR-E","GIWO",">40",1,"",0,1,"S "
818,"OR-E","MODO","20-40",1,"",1,1,"W "
818,"OR-E","EUST","20-40",4,"",1,1,"N "
818,"OR-E","HOSP","5-10",1,"",1,0,"W "
818,"OR-E","GTGR","10-20",1,"",1,0,"NE"
818,"OR-E","HOSP","10-20",5,"",0,1,"E "
818,"OR-E","GTGR","10-20",1,"",0,1,"E "
818,"OR-E","ABTO","10-20",1,"",0,1,"E "
818,"OR-E","INDO","20-40",3,"",1,1,"W "
818,"OR-E","CBTH","10-20",1,"",0,1,"NE"
818,"OR-E","RODO","5-10",1,"",1,1,"NE"
818,"OR-E","RODO","5-10",1,"",1,1,"N "
818,"OR-E","HOSP","10-20",6,"",0,1,"N "
818,"OR-E","NOMO","10-20",1,"",0,1,"S "
818,"OR-E","NOMO","5-10",1,"",1,0,"SE"
818,"OR-E","RODO","10-20",1,"",1,0,"SE"
818,"OR-E","unhu","10-20",1,"Probably ANHU",1,0,"SE"
818,"OR-E","RODO",">40",2,"",1,0,"S "
818,"OR-E","GTGR","20-40",2,"",1,0,"S "
818,"OR-E","GIWO","5-10",1,"",1,1,"N "
818,"OR-E","HOSP","0-5",1,"",1,0,"NE"
818,"OR-E","RODO","10-20",2,"",1,0,"NE"
818,"OR-E","RODO","0-5",1,"",1,1,"N "
818,"OR-E","GTGR","10-20",1,"",1,1,"N "
818,"OR-E","HOSP","5-10",2,"",0,1,"E "
818,"OR-E","EUST","10-20",1,"",1,1,"S "
819,"OR-S","RODO","10-20",5,"",1,0,"NW"
819,"OR-S","RODO",">40",1,"",1,0,"W "
819,"OR-S","HOSP","20-40",5,"",1,1,"SW"
819,"OR-S","MODO",">40",1,"",1,0,"SW"
819,"OR-S","GIWO","20-40",1,"",1,1,"NW"
819,"OR-S","HOSP","FT",1,"",1,0,"N "
819,"OR-S","CBTH","20-40",1,"",1,1,"SE"
819,"OR-S","NOMO",">40",2,"",1,0,"SE"
819,"OR-S","NOMO","10-20",1,"",0,1,"SW"
819,"OR-S","HOSP","FT",2,"",1,1,"E "
819,"OR-S","MODO","FT",2,"",1,1,"SW"
819,"OR-S","GTGR","10-20",1,"",1,0,"N "
819,"OR-S","RODO","10-20",5,"",1,0,"N "
819,"OR-S","VERD","10-20",1,"",0,1,"N "
819,"OR-S","HOSP","20-40",1,"",1,0,"N "
819,"OR-S","RODO","FT",3,"",1,0,"NW"
819,"OR-S","HOSP","5-10",7,"",1,0,"N "
819,"OR-S","HOSP","10-20",5,"",0,1,"W "
819,"OR-S","HOSP","20-40",5,"",0,1,"E "
819,"OR-S","EUST","10-20",1,"",1,0,"W "
819,"OR-S","RODO",">40",2,"",1,0,"NW"
819,"OR-S","HOFI","10-20",6,"",1,1,"NW"
819,"OR-S","EUST","FT",5,"",1,0,"S "
819,"OR-S","GIWO",">40",1,"",0,1,"W "
819,"OR-S","EUST","FT",7,"",1,0,"N "
820,"OR-W","CBTH","20-40",1,"",1,1,"N "
820,"OR-W","GIWO","10-20",1,"",1,1,"NW"
820,"OR-W","NOMO","20-40",1,"",0,1,"N "
820,"OR-W","HOSP","10-20",5,"",0,1,"N "
820,"OR-W","HOFI","10-20",5,"",0,1,"E "
820,"OR-W","ANHU","10-20",1,"",0,1,"E "
820,"OR-W","HOSP","5-10",1,"",1,0,"W "
820,"OR-W","INDO","5-10",1,"",1,0,"W "
820,"OR-W","RODO",">40",1,"",1,0,"SW"
820,"OR-W","HOSP","20-40",10,"",0,1,"SW"
820,"OR-W","HOSP","20-40",5,"",1,0,"SE"
820,"OR-W","HOFI","20-40",3,"",1,0,"SE"
820,"OR-W","HOSP","10-20",1,"",1,0,"NE"
820,"OR-W","HOSP","10-20",5,"",0,1,"SE"
820,"OR-W","GTGR",">40",1,"",0,1,"W "
820,"OR-W","MODO","FT",2,"",1,1,"E "
820,"OR-W","RODO","10-20",6,"",1,0,"W "
820,"OR-W","HOFI","FT",1,"",1,1,"W "
820,"OR-W","RODO",">40",3,"",1,0,"E "
820,"OR-W","INDO","10-20",1,"",0,1,"SE"
821,"OR-C","RODO","0-5",6,"",1,1,"E "
821,"OR-C","EUST","10-20",10,"",1,1,"SE"
821,"OR-C","EUST","20-40",10,"",1,1,"SE"
821,"OR-C","CBTH","10-20",2,"",1,1,"E "
821,"OR-C","CBTH","20-40",1,"",0,1,"S "
821,"OR-C","NOMO","10-20",3,"",1,0,"E "
821,"OR-C","HOSP","10-20",5,"",1,0,"E "
821,"OR-C","GIWO","10-20",1,"",0,1,"NE"
821,"OR-C","RODO","5-10",6,"",0,1,"W "
821,"OR-C","MODO",">40",1,"",1,0,"N "
821,"OR-C","RODO","20-40",3,"",1,0,"N "
821,"OR-C","INDO","10-20",5,"",1,0,"W "
821,"OR-C","HOSP","20-40",5,"",0,1,"W "
821,"OR-C","ABTO","20-40",1,"",0,1,"N "
821,"OR-C","GTGR","FT",1,"",1,0,"NW"
821,"OR-C","INDO","5-10",3,"",1,0,"E "
821,"OR-C","EUST","5-10",2,"",1,1,"E "
821,"OR-C","NOMO","20-40",1,"",1,0,"S "
821,"OR-C","NOMO","20-40",2,"",1,1,"N "
821,"OR-C","WETA","10-20",2,"",1,0,"E "
822,"OR-N","RODO","20-40",10,"",1,0,"W "
822,"OR-N","GTGR","20-40",2,"",1,0,"W "
822,"OR-N","MODO","10-20",1,"",1,0,"W "
822,"OR-N","MALL","20-40",1,"",1,0,"W "
822,"OR-N","AMCO",">40",1,"",1,0,"W "
822,"OR-N","GTGR",">40",3,"",1,0,"W "
822,"OR-N","HOSP","10-20",5,"",0,1,"S "
822,"OR-N","EUST","FT",4,"",1,0,"W "
822,"OR-N","HOSP","FT",2,"",1,0,"W "
822,"OR-N","RODO",">40",3,"",1,0,"S "
822,"OR-N","RODO","10-20",3,"",1,0,"NE"
822,"OR-N","MODO","10-20",2,"",1,0,"NE"
822,"OR-N","ANHU","20-40",1,"",1,0,"W "
822,"OR-N","INDO",">40",2,"",1,0,"W "
822,"OR-N","NOMO","5-10",1,"",1,0,"SW"
822,"OR-N","HOFI","FT",1,"",1,0,"SW"
822,"OR-N","GTGR","10-20",1,"",1,0,"S "
822,"OR-N","INDO","FT",1,"",1,0,"E "
822,"OR-N","GIWO","20-40",1,"",0,1,"NW"
822,"OR-N","GTGR","20-40",1,"",0,1,"NE"
822,"OR-N","RODO","FT",1,"",1,0,"N "
823,"EA-C","MODO","10-20",1,"",1,0,"N "
823,"EA-C","GTGR","10-20",1,"",1,0,"W "
823,"EA-C","HOFI","10-20",1,"",0,1,"E "
823,"EA-C","RODO",">40",2,"",1,0,"NE"
823,"EA-C","RODO","10-20",4,"",1,0,"N "
823,"EA-C","HOSP","20-40",2,"",0,1,"NE"
823,"EA-C","NOMO","20-40",1,"",0,1,"NE"
823,"EA-C","HOSP","10-20",4,"",0,1,"W "
823,"EA-C","MODO","FT",1,"",1,0,"S "
823,"EA-C","HOFI","10-20",1,"",0,1,"N "
824,"EA-W","GTGR","20-40",3,"",1,0,"W "
824,"EA-W","MODO",">40",2,"",1,0,"W "
824,"EA-W","HOFI",">40",1,"",1,0,"SW"
824,"EA-W","RODO",">40",4,"",1,0,"E "
824,"EA-W","HOFI","20-40",1,"",0,1,"E "
824,"EA-W","RODO",">40",6,"",1,0,"NE"
824,"EA-W","INDO",">40",1,"",1,0,"SW"
825,"WT-N","EUST","5-10",1,"",1,0,"E "
825,"WT-N","RODO","5-10",3,"",1,0,"E "
825,"WT-N","INDO","5-10",2,"",1,0,"E "
825,"WT-N","HOSP","5-10",3,"",1,0,"E "
825,"WT-N","RODO","10-20",4,"",1,0,"SE"
825,"WT-N","EUST","10-20",6,"",1,0,"S "
825,"WT-N","HOSP","0-5",2,"",1,1,"E "
825,"WT-N","INDO","10-20",3,"",1,0,"SE"
825,"WT-N","HOSP","10-20",4,"",1,0,"SE"
825,"WT-N","EUST","FT",1,"",1,0,"S "
825,"WT-N","EUST","FT",1,"",1,0,"E "
825,"WT-N","HOSP","FT",4,"",1,0,"W "
825,"WT-N","INDO","20-40",2,"",1,0,"NW"
825,"WT-N","EUST","20-40",1,"",1,0,"NW"
825,"WT-N","HOSP","20-40",10,"10 plus.",1,1,"NW"
825,"WT-N","ANHU","10-20",1,"",1,1,"W "
825,"WT-N","INDO","10-20",4,"",1,0,"W "
825,"WT-N","GIWO","FT",1,"",1,0,"W "
825,"WT-N","HOFI","FT",1,"",1,1,"W "
825,"WT-N","EUST","20-40",3,"",1,1,"NE"
825,"WT-N","HOSP","20-40",2,"",1,1,"NE"
825,"WT-N","RODO",">40",2,"",1,0,"N "
825,"WT-N","HOSP","10-20",3,"",1,0,"N "
825,"WT-N","EUST","FT",2,"",1,0,"NE"
825,"WT-N","RODO","FT",3,"",1,0,"NE"
825,"WT-N","GIWO",">40",1,"",0,1,"NE"
825,"WT-N","EUST",">40",1,"",1,0,"W "
825,"WT-N","HOFI","FT",1,"",1,0,"SW"
825,"WT-N","RODO","FT",1,"",1,0,"N "
825,"WT-N","HOFI","FT",1,"",1,0,"N "
825,"WT-N","INDO","20-40",1,"",0,1,"W "
825,"WT-N","MODO",">40",3,"",1,0,"N "
826,"WT-E","INDO","10-20",7,"at seed feeder under tree.",1,1,"SW"
826,"WT-E","HOSP","10-20",23,"at seed feeder under tree.",1,1,"SW"
826,"WT-E","HOFI","10-20",6,"at seed feeder under tree.",1,1,"SW"
826,"WT-E","INDO","5-10",2,"",1,1,"N "
826,"WT-E","HOSP","5-10",2,"",1,1,"W "
826,"WT-E","EUST","10-20",4,"",1,1,"W "
826,"WT-E","ANHU","5-10",2,"",1,1,"W "
826,"WT-E","HOSP","5-10",3,"",1,1,"NW"
826,"WT-E","NOMO","10-20",1,"",1,0,"N "
826,"WT-E","INDO","10-20",2,"",1,0,"N "
826,"WT-E","RODO","20-40",2,"",1,0,"N "
826,"WT-E","HOSP","FT",3,"",1,0,"N "
826,"WT-E","INDO","20-40",3,"",1,1,"N "
826,"WT-E","RODO","FT",1,"",1,0,"N "
826,"WT-E","INDO","20-40",4,"",1,1,"E "
826,"WT-E","GTGR","10-20",1,"",0,1,"E "
826,"WT-E","HOSP","20-40",7,"",1,1,"E "
826,"WT-E","EUST","FT",2,"",1,0,"E "
826,"WT-E","VERD","FT",1,"",1,0,"E "
826,"WT-E","INDO","FT",1,"",1,0,"E "
826,"WT-E","VERD","5-10",1,"",1,1,"N "
826,"WT-E","INDO","10-20",3,"",1,1,"S "
826,"WT-E","INDO",">40",1,"",1,0,"S "
826,"WT-E","VERD","5-10",1,"",1,1,"S "
826,"WT-E","GTGR",">40",3,"",1,1,"S "
826,"WT-E","INDO",">40",1,"",0,1,"E "
826,"WT-E","GTGR","20-40",1,"",1,1,"SW"
826,"WT-E","HOSP","FT",3,"",1,0,"S "
826,"WT-E","RODO",">40",4,"",1,0,"S "
827,"WT-S","RODO","0-5",5,"",1,1,"S "
827,"WT-S","HOSP","0-5",3,"",1,1,"S "
827,"WT-S","MODO","10-20",1,"",1,0,"S "
827,"WT-S","HOSP","0-5",7,"",1,1,"SE"
827,"WT-S","EUST","0-5",1,"",1,1,"S "
827,"WT-S","VERD","5-10",1,"",1,1,"SE"
827,"WT-S","CACW","0-5",1,"",1,1,"S "
827,"WT-S","CACW","5-10",1,"",1,1,"SE"
827,"WT-S","GIWO","5-10",1,"",1,1,"SE"
827,"WT-S","HOSP","5-10",5,"",1,1,"SE"
827,"WT-S","EUST","FT",3,"",1,0,"S "
827,"WT-S","RODO","FT",2,"",1,0,"W "
827,"WT-S","GIWO","10-20",1,"",1,0,"S "
827,"WT-S","HOSP","10-20",3,"",1,1,"W "
827,"WT-S","RODO","FT",11,"",1,0,"N "
827,"WT-S","RODO","10-20",3,"",1,1,"N "
827,"WT-S","EUST","10-20",3,"",1,1,"NW"
827,"WT-S","HOSP","10-20",6,"",1,1,"NW"
827,"WT-S","RODO","FT",8,"",1,0,"S "
827,"WT-S","HOFI","FT",1,"",1,1,"N "
827,"WT-S","EUST","FT",1,"",1,0,"NE"
827,"WT-S","INDO","20-40",1,"",0,1,"N "
827,"WT-S","RODO",">40",2,"",1,0,"NE"
827,"WT-S","GIWO",">40",1,"",1,0,"E "
827,"WT-S","RODO",">40",4,"",1,0,"E "
827,"WT-S","HOSP",">40",10,"10 plus.",1,1,"E "
827,"WT-S","EUST","FT",20,"20 plus.",1,0,"N "
827,"WT-S","INDO","FT",1,"",1,0,"N "
828,"CG-C","ANHU","0-5",1,"",1,1,"NE"
828,"CG-C","INDO","5-10",3,"",1,1,"E "
828,"CG-C","ANHU","5-10",1,"",1,1,"E "
828,"CG-C","EUST","5-10",3,"",1,1,"E "
828,"CG-C","INDO","10-20",7,"",1,0,"E "
828,"CG-C","GTGR","20-40",1,"",1,1,"NE"
828,"CG-C","INDO","20-40",4,"",1,0,"E "
828,"CG-C","INDO",">40",3,"",1,0,"NE"
828,"CG-C","GTGR",">40",3,"",1,1,"NE"
828,"CG-C","MODO",">40",2,"",1,0,"NE"
828,"CG-C","EUST",">40",4,"",1,1,"NE"
828,"CG-C","CBTH","20-40",4,"",1,1,"NW"
828,"CG-C","NOMO",">40",1,"",1,0,"NW"
828,"CG-C","INDO",">40",5,"",1,0,"NW"
828,"CG-C","VERD",">40",1,"",1,1,"NW"
828,"CG-C","GIWO","20-40",1,"",1,1,"E "
828,"CG-C","VERD","5-10",1,"",1,1,"NE"
828,"CG-C","GIWO","10-20",1,"",1,1,"N "
828,"CG-C","HOSP","10-20",4,"",1,1,"S "
828,"CG-C","GIWO","10-20",1,"",1,0,"S "
828,"CG-C","EUST","10-20",3,"",1,0,"S "
828,"CG-C","INDO","10-20",4,"",1,0,"SE"
828,"CG-C","INDO","10-20",1,"",1,0,"S "
828,"CG-C","INDO","20-40",4,"",1,0,"S "
828,"CG-C","HOSP","20-40",2,"",1,0,"S "
828,"CG-C","MODO",">40",1,"",1,0,"S "
828,"CG-C","AUWA","10-20",1,"",1,1,"S "
828,"CG-C","ANHU","20-40",1,"",1,1,"S "
828,"CG-C","EUST","20-40",4,"",1,1,"S "
828,"CG-C","VERD","20-40",1,"",1,1,"S "
828,"CG-C","BHCO","20-40",3,"",1,0,"N "
828,"CG-C","HOFI","10-20",3,"",1,0,"S "
828,"CG-C","YWAR","0-5",1,"",1,1,"N "
828,"CG-C","HOFI","5-10",2,"",1,1,"SE"
828,"CG-C","ABTO","5-10",2,"",1,1,"NE"
829,"CG-W","RODO","FT",2,"",1,0,"NE"
829,"CG-W","MODO","FT",1,"",1,0,"E "
829,"CG-W","HOSP",">40",1,"",1,0,"E "
829,"CG-W","HOFI","10-20",2,"",1,1,"NW"
829,"CG-W","MODO","FT",2,"",1,0,"NW"
829,"CG-W","RODO","FT",1,"",1,0,"W "
829,"CG-W","MODO","10-20",1,"",1,0,"SW"
829,"CG-W","HOFI","FT",1,"",1,0,"N "
829,"CG-W","MODO","FT",1,"",1,0,"S "
829,"CG-W","RODO","FT",1,"",1,0,"S "
829,"CG-W","RODO","5-10",2,"",1,1,"W "
829,"CG-W","ANHU","10-20",1,"",0,1,"E "
829,"CG-W","VERD","FT",1,"",1,1,"N "
829,"CG-W","INDO","FT",1,"",1,0,"N "
830,"CG-N","GIWO",">40",1,"",1,1,"NE"
830,"CG-N","CBTH",">40",1,"",0,1,"E "
830,"CG-N","MODO",">40",1,"",1,0,"NE"
830,"CG-N","RODO","20-40",1,"",1,0,"N "
830,"CG-N","INDO","20-40",1,"",1,0,"N "
830,"CG-N","GTGR","FT",1,"",1,1,"N "
830,"CG-N","HOSP","20-40",5,"5 plus",0,1,"N "
830,"CG-N","EUST","FT",2,"",1,0,"W "
830,"CG-N","GIWO",">40",1,"",0,1,"W "
830,"CG-N","HOSP",">40",3,"",1,0,"W "
830,"CG-N","EUST","10-20",1,"",1,0,"S "
830,"CG-N","MODO","10-20",3,"",1,0,"S "
830,"CG-N","INDO","10-20",1,"",1,0,"S "
830,"CG-N","HOSP","10-20",8,"",1,1,"S "
830,"CG-N","WWDO","10-20",1,"",1,0,"S "
830,"CG-N","HOSP","FT",1,"",1,1,"W "
830,"CG-N","GIWO","FT",1,"",1,0,"W "
830,"CG-N","RODO","FT",2,"",1,0,"W "
830,"CG-N","NOMO","10-20",1,"",1,1,"S "
830,"CG-N","HOSP","20-40",6,"",1,1,"SW"
830,"CG-N","RODO","FT",2,"",1,0,"S "
830,"CG-N","RODO","10-20",4,"",1,0,"SE"
830,"CG-N","GTGR","FT",2,"",1,1,"S "
830,"CG-N","MODO","10-20",1,"",1,0,"SE"
830,"CG-N","INDO","5-10",1,"",1,0,"S "
